"TPS1","TPS1","V","V","0.635","0.635","","","",""
"Throttle valve opening angle","Throttle valve opening angle","deg","deg","3.1","3.1","","","",""
"TPS2","TPS2","V","V","2.627","2.627","","","",""
"APS1","APS1","V","V","0.693","0.693","","","",""
"APS2","APS2","V","V","0.693","0.693","","","",""
"Atmospheric pressure","Atmospheric pressure","hPa","hPa","1026.8","1026.8","","","",""
"Atmospheric pressure","Atmospheric pressure","inHg","inHg","30.4","30.4","","","",""
"Battery voltage","Battery voltage","V","V","13.90","13.90","","","",""
"Fuel injection duration","Fuel injection duration","ms","ms","3.49","3.49","","","",""
"Ignition timing","Ignition timing","deg","deg","ATDC 5","ATDC 5","","","",""
"Cooling water temperature","Cooling water temperature","°C","°C","56.7","56.7","","","",""
"Cooling water temperature","Cooling water temperature","°F","°F","133.9","133.9","","","",""
"Intake air temperature","Intake air temperature","°C","°C","27.9","27.9","","","",""
"Intake air temperature","Intake air temperature","°F","°F","82.1","82.1","","","",""
"Cooling water pressure","Cooling water pressure","kPa","kPa","-","-","","","",""
"Cooling water pressure","Cooling water pressure","psi","psi","-","-","","","",""
"Speed","Speed","km/h","km/h","0.0","0.0","","","",""
"Speed","Speed","mph","mph","0.0","0.0","","","",""
"Trim level","Trim level","%","%"," 49"," 49","","","",""
"Fuel flow","Fuel flow","l/h","l/h"," 1.3"," 1.3","","","",""
"Fuel flow","Fuel flow","Gal/h","Gal/h"," 0.3"," 0.3","","","",""
"Engine shut-off switch","Engine shut-off switch","","","OFF","OFF","","","",""
"Shift position switch","Shift position switch","","","ON","ON","","","",""
"Multi-engine system","Multi-engine system","","","OFF","OFF","","","",""
"Main switch","Main switch","","","ON","ON","","","",""
"Main relay","Main relay","","","ON","ON","","","",""
"ETV relay","ETV relay","","","ON","ON","","","",""
"Engine start switch","Engine start switch","","","OFF","OFF","","","",""
"Fuel pump relay","Fuel pump relay","","","ON","ON","","","",""
"Oil pressure switch","Oil pressure switch","","","OFF","OFF","","","",""
"A/D(CH1)","A/D(CH1)","V","V","0.00","0.00","","","",""
"A/D(CH2)","A/D(CH2)","V","V","0.00","0.00","","","",""
"A/D(CH3)","A/D(CH3)","V","V","0.00","0.00","","","",""
"A/D(CH4)","A/D(CH4)","V","V","0.00","0.00","","","",""

"5. Diagnosis record","5. Diagnosis record"
"Item","Item","Position","Position","Occurred","Occurred","Code","Code"
"","","","","","","",""

"6. Engine record","6. Engine record"
"Data item","Data item","","","","",""
"Engine speed (max)","Engine speed (max)","6781","1615.0","","","",""
"Over revolution control record","Over revolution control record","  20","1703.4","","","",""
"Overheat count","Overheat count"," 8","1535.2","","","",""
"Low oil pressure count","Low oil pressure count"," 0","  0.0","","","",""
"Knock control count","Knock control count","  0","  0.0","","","",""
"Shift count","Shift count","65534","","","","",""
"Start count","Start count"," 5123","","","","",""
"Reverse rotation count","Reverse rotation count","-","-","","","",""

"7. Data comparison graph","7. Data comparison graph"
"Engine position","Engine position","",""
"","","","","Engine speed","Battery voltage","TPS","Cooling water temperature","Cooling water temperature","Intake air pressure","Intake air pressure","Oil pressure switch"
"","","","","[r/min]","[V]","[V]","[°C]","[°F]","[kPa]","[inHg]","[0:OFF 1:ON]"
"","","","","Engine speed","Battery voltage","TPS","Cooling water temperature","Cooling water temperature","Intake air pressure","Intake air pressure","Oil pressure switch"
"Time","Time","Unit","Unit","[r/min]","[V]","[V]","[°C]","[°F]","[kPa]","[inHg]","[0:OFF 1:ON]"
"-19","","Min","Min","1800","14.6","0.86","60","140","47","13.9","0"
"-18","","Min","Min","4100","14.4","1.48","60","140","75.7","22.4","0"
"-17","","Min","Min","4200","14.2","1.48","60","140","74.2","21.9","0"
"-16","","Min","Min","3600","14.4","1.27","60","140","66.8","19.7","0"
"-15","","Min","Min","3850","14.4","1.37","60","140","72.7","21.5","0"
"-14","","Min","Min","1350","14.4","0.78","59","138.2","44","13","0"
"-13","","Min","Min","700","14.4","0.64","61","141.8","39.6","11.7","0"
"-12","","Min","Min","750","14.4","0.66","60","140","40.6","12","0"
"-11","","Min","Min","850","13.8","0.68","34","93.2","45","13.3","0"
"-10","","Min","Min","650","14.1","0.64","49","120.2","40.6","12","0"
"-9","","Min","Min","700","14.2","0.64","54","129.2","40.1","11.8","0"
"-8","","Min","Min","700","14.2","0.63","56","132.8","37.1","11","0"
"-7","","Min","Min","800","14.1","0.66","32","89.6","40.1","11.8","0"
"-6","","Min","Min","750","14.2","0.64","44","111.2","37.1","11","0"
"-5","","Min","Min","1500","14.3","0.7","52","125.6","30.7","9.1","0"
"-4","","Min","Min","700","14.4","0.63","56","132.8","35.6","10.5","0"
"-3","","Min","Min","800","13.8","0.66","34","93.2","39.6","11.7","0"
"-2","","Min","Min","750","14.1","0.64","46","114.8","37.6","11.1","0"
"-1","","Min","Min","750","14.1","0.63","54","129.2","36.6","10.8","0"

"Engine position","Engine position","",""
"Time","Time","Unit","Unit","","","","","","","",""

"Engine position","Engine position","",""
"Time","Time","Unit","Unit","","","","","","","",""

"Engine position","Engine position","",""
"Time","Time","Unit","Unit","","","","","","","",""

"Engine position","Engine position","",""
"Time","Time","Unit","Unit","","","","","","","",""

